time_s,protocol,sequence,node_id,status_hex,status_bits,quat_w,quat_x,quat_y,quat_z,yaw_deg,yaw_unwrapped_deg,pitch_deg,roll_deg,imu0_accel_x_mg,imu0_accel_y_mg,imu0_accel_z_mg,imu0_gyro_x_dps,imu0_gyro_y_dps,imu0_gyro_z_dps,imu1_accel_x_mg,imu1_accel_y_mg,imu1_accel_z_mg,imu1_gyro_x_dps,imu1_gyro_y_dps,imu1_gyro_z_dps,guided_test_active,guided_test_step,guided_test_step_label,guided_test_step_status,guided_test_elapsed_s,guided_test_target_node,guided_test_target_label,guided_test_error_deg,guided_test_reference_node,guided_test_reference_label,palm_ref_quat_w,palm_ref_quat_x,palm_ref_quat_y,palm_ref_quat_z,palm_live_quat_w,palm_live_quat_x,palm_live_quat_y,palm_live_quat_z,relative_to_palm_quat_w,relative_to_palm_quat_x,relative_to_palm_quat_y,relative_to_palm_quat_z,relative_to_palm_yaw_deg,relative_to_palm_pitch_deg,relative_to_palm_roll_deg,raw_frame_hex
0.006,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017000,2.017,2.017,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 aa 00 07 00 4d
0.006,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842700,0.003100,0.021200,-0.537900,-65.117,-65.117,2.239,-1.008,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,0.833624,0.008825,-0.017196,-0.551994,-67.040,-1.085,1.931,b6 00 00 00 00 00 00 eb 20 1f 00 d4 00 fd ea 07 28 38
0.007,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017000,2.017,2.017,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 aa 00 07 00 4d
0.007,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842700,0.003100,0.021200,-0.537900,-65.117,-65.117,2.239,-1.008,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,0.833624,0.008825,-0.017196,-0.551994,-67.040,-1.085,1.931,b6 00 00 00 00 00 00 eb 20 1f 00 d4 00 fd ea 07 28 38
0.008,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017000,2.017,2.017,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 aa 00 07 00 4d
0.008,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842700,0.003100,0.021100,-0.537900,-65.117,-65.117,2.229,-1.002,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,0.833622,0.008823,-0.017296,-0.551994,-67.041,-1.094,1.938,b6 00 00 00 00 00 00 eb 20 1f 00 d3 00 fd ea 07 28 3f
0.009,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.009,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842700,0.003100,0.021100,-0.537800,-65.101,-65.101,2.229,-1.002,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833614,0.008822,-0.017295,-0.552007,-67.042,-1.094,1.937,b6 00 00 00 00 00 00 eb 20 1f 00 d3 00 fe ea 07 28 3c
0.009,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017000,2.017,2.017,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 aa 00 07 00 4d
0.010,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842700,0.003100,0.021100,-0.537800,-65.101,-65.101,2.229,-1.002,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,0.833669,0.008820,-0.017295,-0.551924,-67.031,-1.094,1.937,b6 00 00 00 00 00 00 eb 20 1f 00 d3 00 fe ea 07 28 3c
0.010,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017000,2.017,2.017,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 aa 00 07 00 4d
0.012,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842700,0.003100,0.021100,-0.537800,-65.101,-65.101,2.229,-1.002,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,0.833669,0.008820,-0.017295,-0.551924,-67.031,-1.094,1.937,b6 00 00 00 00 00 00 eb 20 1f 00 d3 00 fe ea 07 28 3c
0.012,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035100,0.017000,2.016,2.016,3.990,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035100,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 5f 01 aa 00 07 00 72
0.013,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842700,0.003200,0.021100,-0.537800,-65.101,-65.101,2.235,-0.992,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035100,0.017000,0.833671,0.008866,-0.017212,-0.551922,-67.030,-1.084,1.936,b6 00 00 00 00 00 00 eb 20 20 00 d3 00 fe ea 07 28 03
0.013,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035100,0.017000,2.016,2.016,3.990,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035100,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 5f 01 aa 00 07 00 72
0.014,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842700,0.003200,0.021100,-0.537800,-65.101,-65.101,2.235,-0.992,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035100,0.017000,0.833671,0.008866,-0.017212,-0.551922,-67.030,-1.084,1.936,b6 00 00 00 00 00 00 eb 20 20 00 d3 00 fe ea 07 28 03
0.071,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035100,0.017000,2.016,2.016,3.990,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035100,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 5f 01 aa 00 07 00 72
0.072,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842800,0.003200,0.021000,-0.537700,-65.088,-65.088,2.226,-0.986,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035100,0.017000,0.833745,0.008859,-0.017314,-0.551807,-67.015,-1.094,1.942,b6 00 00 00 00 00 00 ec 20 20 00 d2 00 ff ea 07 28 04
0.073,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035100,0.017000,2.016,2.016,3.990,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035100,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 5f 01 aa 00 07 00 72
0.073,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842800,0.003200,0.021000,-0.537700,-65.088,-65.088,2.226,-0.986,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035100,0.017000,0.833745,0.008859,-0.017314,-0.551807,-67.015,-1.094,1.942,b6 00 00 00 00 00 00 ec 20 20 00 d2 00 ff ea 07 28 04
0.074,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017000,2.017,2.017,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 aa 00 07 00 4d
0.074,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842800,0.003200,0.021000,-0.537700,-65.088,-65.088,2.226,-0.986,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,0.833744,0.008913,-0.017398,-0.551804,-67.015,-1.099,1.952,b6 00 00 00 00 00 00 ec 20 20 00 d2 00 ff ea 07 28 04
0.075,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017000,2.017,2.017,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 aa 00 07 00 4d
0.075,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842800,0.003200,0.021000,-0.537700,-65.088,-65.088,2.226,-0.986,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,0.833744,0.008913,-0.017398,-0.551804,-67.015,-1.099,1.952,b6 00 00 00 00 00 00 ec 20 20 00 d2 00 ff ea 07 28 04
0.077,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017000,2.017,2.017,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 aa 00 07 00 4d
0.079,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842800,0.003300,0.021000,-0.537700,-65.088,-65.088,2.232,-0.976,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,0.833746,0.009013,-0.017400,-0.551801,-67.015,-1.093,1.962,b6 00 00 00 00 00 00 ec 20 21 00 d2 00 ff ea 07 28 05
0.080,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017000,2.017,2.017,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 aa 00 07 00 4d
0.080,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842800,0.003300,0.021000,-0.537700,-65.088,-65.088,2.232,-0.976,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017000,0.833746,0.009013,-0.017400,-0.551801,-67.015,-1.093,1.962,b6 00 00 00 00 00 00 ec 20 21 00 d2 00 ff ea 07 28 05
0.081,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.081,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842800,0.003300,0.021100,-0.537600,-65.073,-65.073,2.242,-0.982,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833739,0.009013,-0.017299,-0.551814,-67.016,-1.083,1.956,b6 00 00 00 00 00 00 ec 20 21 00 d3 00 00 eb 07 28 fa
0.082,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.137,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842800,0.003300,0.021100,-0.537600,-65.073,-65.073,2.242,-0.982,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833739,0.009013,-0.017299,-0.551814,-67.016,-1.083,1.956,b6 00 00 00 00 00 00 ec 20 21 00 d3 00 00 eb 07 28 fa
0.138,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.139,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842800,0.003200,0.021100,-0.537600,-65.073,-65.073,2.235,-0.992,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833738,0.008913,-0.017298,-0.551818,-67.016,-1.089,1.946,b6 00 00 00 00 00 00 ec 20 20 00 d3 00 00 eb 07 28 fb
0.139,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.140,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842800,0.003200,0.021100,-0.537600,-65.073,-65.073,2.235,-0.992,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833738,0.008913,-0.017298,-0.551818,-67.016,-1.089,1.946,b6 00 00 00 00 00 00 ec 20 20 00 d3 00 00 eb 07 28 fb
0.140,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.141,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842900,0.003200,0.021100,-0.537600,-65.076,-65.076,2.236,-0.992,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833767,0.008911,-0.017300,-0.551773,-67.010,-1.089,1.946,b6 00 00 00 00 00 00 ed 20 20 00 d3 00 00 eb 07 28 fa
0.141,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.141,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842900,0.003200,0.021000,-0.537600,-65.076,-65.076,2.226,-0.985,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833765,0.008909,-0.017400,-0.551773,-67.011,-1.099,1.952,b6 00 00 00 00 00 00 ed 20 20 00 d2 00 00 eb 07 28 fb
0.142,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.142,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842900,0.003200,0.021000,-0.537500,-65.060,-65.060,2.226,-0.985,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833812,0.008906,-0.017399,-0.551702,-67.001,-1.099,1.952,b6 00 00 00 00 00 00 ed 20 20 00 d2 00 01 eb 07 28 fa
0.143,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.144,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842900,0.003300,0.021000,-0.537500,-65.060,-65.060,2.232,-0.975,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833813,0.009006,-0.017401,-0.551699,-67.001,-1.093,1.961,b6 00 00 00 00 00 00 ed 20 21 00 d2 00 01 eb 07 28 fb
0.144,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.250,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842900,0.003300,0.021000,-0.537500,-65.060,-65.060,2.232,-0.975,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833813,0.009006,-0.017401,-0.551699,-67.001,-1.093,1.961,b6 00 00 00 00 00 00 ed 20 21 00 d2 00 01 eb 07 28 fb
0.250,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.251,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842900,0.003300,0.021000,-0.537500,-65.060,-65.060,2.232,-0.975,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833813,0.009006,-0.017401,-0.551699,-67.001,-1.093,1.961,b6 00 00 00 00 00 00 ed 20 21 00 d2 00 01 eb 07 28 fb
0.251,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.252,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842900,0.003300,0.021000,-0.537500,-65.060,-65.060,2.232,-0.975,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833813,0.009006,-0.017401,-0.551699,-67.001,-1.093,1.961,b6 00 00 00 00 00 00 ed 20 21 00 d2 00 01 eb 07 28 fb
0.252,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999100,0.016100,0.035200,0.017100,2.028,2.028,4.002,1.917,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 07 27 a1 00 60 01 ab 00 07 00 4c
0.253,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.842900,0.003300,0.021000,-0.537500,-65.060,-65.060,2.232,-0.975,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999100,0.016100,0.035200,0.017100,0.833813,0.009006,-0.017401,-0.551699,-67.001,-1.093,1.961,b6 00 00 00 00 00 00 ed 20 21 00 d2 00 01 eb 07 28 fb
