time_s,protocol,sequence,node_id,status_hex,status_bits,quat_w,quat_x,quat_y,quat_z,yaw_deg,yaw_unwrapped_deg,pitch_deg,roll_deg,imu0_accel_x_mg,imu0_accel_y_mg,imu0_accel_z_mg,imu0_gyro_x_dps,imu0_gyro_y_dps,imu0_gyro_z_dps,imu1_accel_x_mg,imu1_accel_y_mg,imu1_accel_z_mg,imu1_gyro_x_dps,imu1_gyro_y_dps,imu1_gyro_z_dps,guided_test_active,guided_test_step,guided_test_step_label,guided_test_step_status,guided_test_elapsed_s,guided_test_target_node,guided_test_target_label,guided_test_error_deg,guided_test_reference_node,guided_test_reference_label,palm_ref_quat_w,palm_ref_quat_x,palm_ref_quat_y,palm_ref_quat_z,palm_live_quat_w,palm_live_quat_x,palm_live_quat_y,palm_live_quat_z,relative_to_palm_quat_w,relative_to_palm_quat_x,relative_to_palm_quat_y,relative_to_palm_quat_z,relative_to_palm_yaw_deg,relative_to_palm_pitch_deg,relative_to_palm_roll_deg,raw_frame_hex
0.005,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035200,-0.850800,-0.524200,0.002700,63.213,63.213,-1.852,-176.401,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008669,0.847429,0.530017,0.029517,64.101,-2.341,177.362,b6 00 00 00 00 00 00 60 01 c4 de 86 eb 1b 00 07 14 1e
0.005,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.006,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035100,-0.850800,-0.524200,0.002700,63.213,63.213,-1.846,-176.411,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008769,0.847430,0.530013,0.029518,64.101,-2.335,177.353,b6 00 00 00 00 00 00 5f 01 c4 de 86 eb 1b 00 07 14 21
0.006,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.007,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035200,-0.850800,-0.524200,0.002800,63.213,63.213,-1.842,-176.395,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008669,0.847434,0.530014,0.029417,64.100,-2.331,177.368,b6 00 00 00 00 00 00 60 01 c4 de 86 eb 1c 00 07 14 19
0.007,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.008,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035300,-0.850800,-0.524100,0.002800,63.198,63.198,-1.847,-176.385,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008565,0.847478,0.529946,0.029420,64.091,-2.338,177.379,b6 00 00 00 00 00 00 61 01 c4 de 87 eb 1c 00 07 14 19
0.008,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.009,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035300,-0.850800,-0.524100,0.002800,63.198,63.198,-1.847,-176.385,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008565,0.847478,0.529946,0.029420,64.091,-2.338,177.379,b6 00 00 00 00 00 00 61 01 c4 de 87 eb 1c 00 07 14 19
0.010,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.010,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035300,-0.850800,-0.524100,0.002700,63.198,63.198,-1.857,-176.391,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008564,0.847473,0.529948,0.029520,64.092,-2.347,177.372,b6 00 00 00 00 00 00 61 01 c4 de 87 eb 1b 00 07 14 1e
0.011,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.011,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035500,-0.850800,-0.524100,0.002700,63.198,63.198,-1.869,-176.371,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008364,0.847471,0.529954,0.029519,64.092,-2.359,177.392,b6 00 00 00 00 00 00 63 01 c4 de 87 eb 1b 00 07 14 1c
0.011,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.012,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035600,-0.850800,-0.524100,0.002600,63.198,63.198,-1.885,-176.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008264,0.847465,0.529959,0.029618,64.093,-2.375,177.396,b6 00 00 00 00 00 00 64 01 c4 de 87 eb 1a 00 07 14 1a
0.012,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.013,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035500,-0.850800,-0.524100,0.002600,63.198,63.198,-1.879,-176.377,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008364,0.847466,0.529956,0.029619,64.093,-2.369,177.386,b6 00 00 00 00 00 00 63 01 c4 de 87 eb 1a 00 07 14 1d
0.013,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.014,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035400,-0.850800,-0.524100,0.002500,63.197,63.197,-1.883,-176.393,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008463,0.847462,0.529955,0.029719,64.094,-2.373,177.370,b6 00 00 00 00 00 00 62 01 c4 de 87 eb 19 00 07 14 1f
0.080,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.080,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035500,-0.850800,-0.524100,0.002600,63.198,63.198,-1.879,-176.377,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008364,0.847466,0.529956,0.029619,64.093,-2.369,177.386,b6 00 00 00 00 00 00 63 01 c4 de 87 eb 1a 00 07 14 1d
0.081,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.081,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035600,-0.850800,-0.524100,0.002600,63.198,63.198,-1.885,-176.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008264,0.847465,0.529959,0.029618,64.093,-2.375,177.396,b6 00 00 00 00 00 00 64 01 c4 de 87 eb 1a 00 07 14 1a
0.082,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.082,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035600,-0.850800,-0.524100,0.002600,63.198,63.198,-1.885,-176.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008264,0.847465,0.529959,0.029618,64.093,-2.375,177.396,b6 00 00 00 00 00 00 64 01 c4 de 87 eb 1a 00 07 14 1a
0.083,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.083,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035700,-0.850800,-0.524100,0.002600,63.198,63.198,-1.891,-176.358,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008164,0.847464,0.529963,0.029617,64.094,-2.381,177.405,b6 00 00 00 00 00 00 65 01 c4 de 87 eb 1a 00 07 14 1b
0.084,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.084,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035800,-0.850900,-0.524000,0.002600,63.185,63.185,-1.896,-176.348,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008061,0.847536,0.529849,0.029623,64.078,-2.388,177.415,b6 00 00 00 00 00 00 66 01 c3 de 88 eb 1a 00 07 14 10
0.085,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.085,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035800,-0.850800,-0.524100,0.002500,63.197,63.197,-1.907,-176.354,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008064,0.847458,0.529968,0.029717,64.095,-2.397,177.409,b6 00 00 00 00 00 00 66 01 c4 de 87 eb 19 00 07 14 1b
0.085,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050600,-0.005700,-0.537,-0.537,5.812,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fa 01 c7 ff 07 00 28
0.086,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035700,-0.850800,-0.524100,0.002500,63.197,63.197,-1.901,-176.364,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050600,-0.005700,0.008164,0.847459,0.529965,0.029717,64.094,-2.391,177.399,b6 00 00 00 00 00 00 65 01 c4 de 87 eb 19 00 07 14 18
0.143,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050700,-0.005700,-0.537,-0.537,5.824,2.302,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050700,-0.005700,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fb 01 c7 ff 07 00 29
0.144,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035600,-0.850800,-0.524100,0.002500,63.197,63.197,-1.895,-176.373,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050700,-0.005700,0.008316,0.847456,0.529963,0.029803,64.095,-2.390,177.379,b6 00 00 00 00 00 00 64 01 c4 de 87 eb 19 00 07 14 19
0.145,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050700,-0.005800,-0.548,-0.548,5.824,2.301,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050700,-0.005800,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fb 01 c6 ff 07 00 28
0.145,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035700,-0.850800,-0.524100,0.002600,63.198,63.198,-1.891,-176.358,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050700,-0.005800,0.008217,0.847407,0.530048,0.029699,64.106,-2.386,177.395,b6 00 00 00 00 00 00 65 01 c4 de 87 eb 1a 00 07 14 1b
0.146,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050700,-0.005800,-0.548,-0.548,5.824,2.301,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050700,-0.005800,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fb 01 c6 ff 07 00 28
0.146,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035700,-0.850800,-0.524100,0.002600,63.198,63.198,-1.891,-176.358,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050700,-0.005800,0.008217,0.847407,0.530048,0.029699,64.106,-2.386,177.395,b6 00 00 00 00 00 00 65 01 c4 de 87 eb 1a 00 07 14 1b
0.147,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020300,0.050700,-0.005800,-0.548,-0.548,5.824,2.301,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050700,-0.005800,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 00 27 cb 00 fb 01 c6 ff 07 00 28
0.147,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035700,-0.850800,-0.524100,0.002700,63.198,63.198,-1.881,-176.352,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020300,0.050700,-0.005800,0.008217,0.847412,0.530046,0.029599,64.105,-2.376,177.401,b6 00 00 00 00 00 00 65 01 c4 de 87 eb 1b 00 07 14 1a
0.148,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020200,0.050700,-0.005800,-0.549,-0.549,5.824,2.290,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 ca 00 fb 01 c6 ff 07 00 29
0.150,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035700,-0.850800,-0.524100,0.002700,63.198,63.198,-1.881,-176.352,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,0.008132,0.847410,0.530047,0.029651,64.105,-2.386,177.406,b6 00 00 00 00 00 00 65 01 c4 de 87 eb 1b 00 07 14 1a
0.152,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020200,0.050700,-0.005800,-0.549,-0.549,5.824,2.290,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 ca 00 fb 01 c6 ff 07 00 29
0.153,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035800,-0.850800,-0.524100,0.002700,63.198,63.198,-1.887,-176.342,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,0.008032,0.847409,0.530051,0.029651,64.106,-2.392,177.416,b6 00 00 00 00 00 00 66 01 c4 de 87 eb 1b 00 07 14 19
0.153,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020200,0.050700,-0.005800,-0.549,-0.549,5.824,2.290,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 ca 00 fb 01 c6 ff 07 00 29
0.154,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035700,-0.850800,-0.524100,0.002600,63.198,63.198,-1.891,-176.358,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,0.008132,0.847406,0.530050,0.029751,64.106,-2.396,177.400,b6 00 00 00 00 00 00 65 01 c4 de 87 eb 1a 00 07 14 1b
0.209,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020200,0.050700,-0.005800,-0.549,-0.549,5.824,2.290,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 ca 00 fb 01 c6 ff 07 00 29
0.210,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035700,-0.850800,-0.524100,0.002500,63.197,63.197,-1.901,-176.364,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,0.008131,0.847401,0.530052,0.029851,64.107,-2.406,177.394,b6 00 00 00 00 00 00 65 01 c4 de 87 eb 19 00 07 14 18
0.211,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020200,0.050700,-0.005800,-0.549,-0.549,5.824,2.290,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 ca 00 fb 01 c6 ff 07 00 29
0.212,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035700,-0.850800,-0.524100,0.002500,63.197,63.197,-1.901,-176.364,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,0.008131,0.847401,0.530052,0.029851,64.107,-2.406,177.394,b6 00 00 00 00 00 00 65 01 c4 de 87 eb 19 00 07 14 18
0.212,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998400,0.020200,0.050700,-0.005800,-0.549,-0.549,5.824,2.290,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 00 27 ca 00 fb 01 c6 ff 07 00 29
0.213,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.035700,-0.850800,-0.524100,0.002500,63.197,63.197,-1.901,-176.364,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.998400,0.020200,0.050700,-0.005800,0.008131,0.847401,0.530052,0.029851,64.107,-2.406,177.394,b6 00 00 00 00 00 00 65 01 c4 de 87 eb 19 00 07 14 18
