time_s,protocol,sequence,node_id,status_hex,status_bits,quat_w,quat_x,quat_y,quat_z,yaw_deg,yaw_unwrapped_deg,pitch_deg,roll_deg,imu0_accel_x_mg,imu0_accel_y_mg,imu0_accel_z_mg,imu0_gyro_x_dps,imu0_gyro_y_dps,imu0_gyro_z_dps,imu1_accel_x_mg,imu1_accel_y_mg,imu1_accel_z_mg,imu1_gyro_x_dps,imu1_gyro_y_dps,imu1_gyro_z_dps,guided_test_active,guided_test_step,guided_test_step_label,guided_test_step_status,guided_test_elapsed_s,guided_test_target_node,guided_test_target_label,guided_test_error_deg,guided_test_reference_node,guided_test_reference_label,palm_ref_quat_w,palm_ref_quat_x,palm_ref_quat_y,palm_ref_quat_z,palm_live_quat_w,palm_live_quat_x,palm_live_quat_y,palm_live_quat_z,relative_to_palm_quat_w,relative_to_palm_quat_x,relative_to_palm_quat_y,relative_to_palm_quat_z,relative_to_palm_yaw_deg,relative_to_palm_pitch_deg,relative_to_palm_roll_deg,raw_frame_hex
0.040,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.378800,0.001100,-0.012400,-0.925300,-135.471,224.529,-0.422,1.363,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.374321,0.011306,-0.043289,-0.926219,-136.018,-0.657,5.087,b6 00 00 00 00 00 00 cc 0e 0b 00 84 ff db db 07 32 87
0.041,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.022400,-0.967500,0.251500,-0.002100,-29.129,-29.129,0.413,-177.454,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.003812,-0.966470,0.255118,-0.028925,-29.608,-3.093,-178.730,b6 00 00 00 00 00 00 e0 00 35 da d3 09 eb ff 07 14 d2
0.042,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.843700,0.003800,0.018700,-0.536300,-64.889,-64.889,2.042,-0.782,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.841454,-0.005591,-0.012463,-0.540155,-65.398,-1.548,0.232,b6 00 00 00 00 00 00 f5 20 26 00 bb 00 0d eb 07 28 81
0.043,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.589200,-0.013600,0.044100,-0.806600,-107.775,252.225,1.721,-5.003,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.585964,-0.010852,0.011721,-0.810180,-108.244,-0.221,-1.817,b6 00 00 00 00 00 00 04 17 78 ff b9 01 7e e0 07 1e ab
0.044,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999400,0.024700,0.021200,0.004400,0.564,0.564,2.416,2.843,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 0a 27 f7 00 d4 00 2c 00 07 00 25
0.045,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.378800,0.001200,-0.012300,-0.925300,-135.471,224.529,-0.407,1.356,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.374326,0.011407,-0.043190,-0.926221,-136.017,-0.642,5.080,b6 00 00 00 00 00 00 cc 0e 0c 00 85 ff db db 07 32 81
0.046,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.022500,-0.967500,0.251500,-0.002100,-29.129,-29.129,0.416,-177.443,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.003912,-0.966470,0.255116,-0.028925,-29.608,-3.091,-178.719,b6 00 00 00 00 00 00 e1 00 35 da d3 09 eb ff 07 14 d3
0.046,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.843800,0.003800,0.018700,-0.536300,-64.891,-64.891,2.042,-0.782,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.841483,-0.005593,-0.012464,-0.540110,-65.392,-1.548,0.232,b6 00 00 00 00 00 00 f6 20 26 00 bb 00 0d eb 07 28 82
0.047,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.589200,-0.013700,0.044200,-0.806600,-107.776,252.224,1.718,-5.019,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.585960,-0.010952,0.011821,-0.810180,-108.244,-0.223,-1.833,b6 00 00 00 00 00 00 04 17 77 ff ba 01 7e e0 07 1e a7
0.048,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999400,0.024700,0.021200,0.004400,0.564,0.564,2.416,2.843,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 0a 27 f7 00 d4 00 2c 00 07 00 25
0.049,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.378800,0.001000,-0.012500,-0.925300,-135.472,224.528,-0.437,1.369,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.374316,0.011206,-0.043389,-0.926218,-136.019,-0.672,5.093,b6 00 00 00 00 00 00 cc 0e 0a 00 83 ff db db 07 32 81
0.050,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.022500,-0.967500,0.251500,-0.002100,-29.129,-29.129,0.416,-177.443,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.003912,-0.966470,0.255116,-0.028925,-29.608,-3.091,-178.719,b6 00 00 00 00 00 00 e1 00 35 da d3 09 eb ff 07 14 d3
0.051,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.843800,0.003800,0.018700,-0.536200,-64.876,-64.876,2.042,-0.782,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.841529,-0.005595,-0.012462,-0.540039,-65.383,-1.548,0.232,b6 00 00 00 00 00 00 f6 20 26 00 bb 00 0e eb 07 28 81
0.052,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.589200,-0.013700,0.044100,-0.806600,-107.775,252.225,1.711,-5.010,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.585961,-0.010952,0.011721,-0.810181,-108.244,-0.230,-1.824,b6 00 00 00 00 00 00 04 17 77 ff b9 01 7e e0 07 1e a4
0.052,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999400,0.024700,0.021200,0.004400,0.564,0.564,2.416,2.843,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 0a 27 f7 00 d4 00 2c 00 07 00 25
0.053,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.378700,0.001000,-0.012500,-0.925400,-135.491,224.509,-0.436,1.369,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.374195,0.011210,-0.043387,-0.926267,-136.034,-0.671,5.093,b6 00 00 00 00 00 00 cb 0e 0a 00 83 ff da db 07 32 87
0.054,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.022500,-0.967500,0.251500,-0.002100,-29.129,-29.129,0.416,-177.443,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.003912,-0.966470,0.255116,-0.028925,-29.608,-3.091,-178.719,b6 00 00 00 00 00 00 e1 00 35 da d3 09 eb ff 07 14 d3
0.054,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.843800,0.003800,0.018700,-0.536200,-64.876,-64.876,2.042,-0.782,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.841529,-0.005595,-0.012462,-0.540039,-65.383,-1.548,0.232,b6 00 00 00 00 00 00 f6 20 26 00 bb 00 0e eb 07 28 81
0.055,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.589300,-0.013600,0.044000,-0.806500,-107.756,252.244,1.715,-4.993,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.586078,-0.010858,0.011621,-0.810099,-108.228,-0.227,-1.808,b6 00 00 00 00 00 00 05 17 78 ff b8 01 7f e0 07 1e aa
0.056,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999400,0.024700,0.021200,0.004400,0.564,0.564,2.416,2.843,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 0a 27 f7 00 d4 00 2c 00 07 00 25
0.057,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.378700,0.001100,-0.012400,-0.925400,-135.491,224.509,-0.421,1.363,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.374200,0.011310,-0.043287,-0.926268,-136.033,-0.656,5.087,b6 00 00 00 00 00 00 cb 0e 0b 00 84 ff da db 07 32 81
0.057,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.022500,-0.967500,0.251500,-0.002100,-29.129,-29.129,0.416,-177.443,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.003912,-0.966470,0.255116,-0.028925,-29.608,-3.091,-178.719,b6 00 00 00 00 00 00 e1 00 35 da d3 09 eb ff 07 14 d3
0.058,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.843800,0.003800,0.018700,-0.536200,-64.876,-64.876,2.042,-0.782,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.841529,-0.005595,-0.012462,-0.540039,-65.383,-1.548,0.232,b6 00 00 00 00 00 00 f6 20 26 00 bb 00 0e eb 07 28 81
0.059,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.589300,-0.013600,0.044000,-0.806500,-107.756,252.244,1.715,-4.993,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.586078,-0.010858,0.011621,-0.810099,-108.228,-0.227,-1.808,b6 00 00 00 00 00 00 05 17 78 ff b8 01 7f e0 07 1e aa
0.060,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.999400,0.024700,0.021200,0.004400,0.564,0.564,2.416,2.843,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 0a 27 f7 00 d4 00 2c 00 07 00 25
0.061,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.378700,0.001200,-0.012400,-0.925400,-135.491,224.509,-0.411,1.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.374203,0.011410,-0.043288,-0.926266,-136.032,-0.645,5.091,b6 00 00 00 00 00 00 cb 0e 0c 00 84 ff da db 07 32 86
0.062,fused,,20,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.022500,-0.967500,0.251500,-0.002100,-29.129,-29.129,0.416,-177.443,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.003912,-0.966470,0.255116,-0.028925,-29.608,-3.091,-178.719,b6 00 00 00 00 00 00 e1 00 35 da d3 09 eb ff 07 14 d3
0.063,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.843800,0.003800,0.018700,-0.536200,-64.876,-64.876,2.042,-0.782,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.999400,0.024700,0.021200,0.004400,0.841529,-0.005595,-0.012462,-0.540039,-65.383,-1.548,0.232,b6 00 00 00 00 00 00 f6 20 26 00 bb 00 0e eb 07 28 81
