time_s,protocol,sequence,node_id,status_hex,status_bits,quat_w,quat_x,quat_y,quat_z,yaw_deg,yaw_unwrapped_deg,pitch_deg,roll_deg,imu0_accel_x_mg,imu0_accel_y_mg,imu0_accel_z_mg,imu0_gyro_x_dps,imu0_gyro_y_dps,imu0_gyro_z_dps,imu1_accel_x_mg,imu1_accel_y_mg,imu1_accel_z_mg,imu1_gyro_x_dps,imu1_gyro_y_dps,imu1_gyro_z_dps,guided_test_active,guided_test_step,guided_test_step_label,guided_test_step_status,guided_test_elapsed_s,guided_test_target_node,guided_test_target_label,guided_test_error_deg,guided_test_reference_node,guided_test_reference_label,palm_ref_quat_w,palm_ref_quat_x,palm_ref_quat_y,palm_ref_quat_z,palm_live_quat_w,palm_live_quat_x,palm_live_quat_y,palm_live_quat_z,relative_to_palm_quat_w,relative_to_palm_quat_x,relative_to_palm_quat_y,relative_to_palm_quat_z,relative_to_palm_yaw_deg,relative_to_palm_pitch_deg,relative_to_palm_roll_deg,raw_frame_hex
0.010,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044000,0.019900,-0.032300,-3.600,-3.600,2.440,4.971,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975600,0.036900,0.031800,-0.214000,0.983138,0.002858,-0.004107,0.182794,21.064,-0.523,0.236,b6 00 00 00 00 00 00 ff 26 b8 01 c7 00 bd fe 07 28 cb
0.011,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748600,-0.020900,0.002400,0.662600,82.993,82.993,1.793,-1.612,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975600,0.036900,0.031800,-0.214000,0.587888,-0.069603,-0.001487,0.805941,107.513,6.341,-4.862,b6 00 00 00 00 00 00 3e 1d 2f ff 18 00 e2 19 07 1e 09
0.012,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145500,0.002900,-0.014100,-0.989200,-163.262,-163.262,0.094,1.647,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975600,0.036900,0.031800,-0.214000,0.353322,0.031937,-0.054268,-0.933380,-138.457,1.219,7.117,b6 00 00 00 00 00 00 af 05 1d 00 73 ff 5c d9 07 32 8b
0.013,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975600,0.036900,0.031800,-0.214000,-24.612,-24.612,4.464,3.358,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975600,0.036900,0.031800,-0.214000,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 1c 26 71 01 3e 01 a4 f7 07 00 21
0.014,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044000,0.019900,-0.032200,-3.589,-3.589,2.440,4.971,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975600,0.036900,0.031800,-0.214000,0.983120,0.002855,-0.004104,0.182893,21.076,-0.522,0.236,b6 00 00 00 00 00 00 ff 26 b8 01 c7 00 be fe 07 28 c8
0.015,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748600,-0.020900,0.002400,0.662600,82.993,82.993,1.793,-1.612,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975600,0.036900,0.031800,-0.214000,0.587888,-0.069603,-0.001487,0.805941,107.513,6.341,-4.862,b6 00 00 00 00 00 00 3e 1d 2f ff 18 00 e2 19 07 1e 09
0.016,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214000,-24.610,-24.610,4.464,3.357,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214000,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a4 f7 07 00 26
0.017,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145500,0.002900,-0.014100,-0.989200,-163.262,-163.262,0.094,1.647,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214000,0.353342,0.031939,-0.054271,-0.933372,-138.454,1.219,7.118,b6 00 00 00 00 00 00 af 05 1d 00 73 ff 5c d9 07 32 8b
0.017,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044100,0.019900,-0.032200,-3.589,-3.589,2.440,4.982,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214000,0.983116,0.002948,-0.004085,0.182916,21.078,-0.522,0.247,b6 00 00 00 00 00 00 ff 26 b9 01 c7 00 be fe 07 28 c9
0.018,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748600,-0.020900,0.002400,0.662600,82.993,82.993,1.793,-1.612,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214000,0.587870,-0.069608,-0.001487,0.805954,107.516,6.341,-4.862,b6 00 00 00 00 00 00 3e 1d 2f ff 18 00 e2 19 07 1e 09
0.019,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214100,-24.622,-24.622,4.465,3.357,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a3 f7 07 00 21
0.019,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145500,0.002900,-0.014100,-0.989200,-163.262,-163.262,0.094,1.647,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.353434,0.031940,-0.054270,-0.933338,-138.443,1.218,7.118,b6 00 00 00 00 00 00 af 05 1d 00 73 ff 5c d9 07 32 8b
0.020,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044000,0.019900,-0.032200,-3.589,-3.589,2.440,4.971,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.983098,0.002848,-0.004102,0.183010,21.089,-0.522,0.235,b6 00 00 00 00 00 00 ff 26 b8 01 c7 00 be fe 07 28 c8
0.021,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748600,-0.020900,0.002400,0.662600,82.993,82.993,1.793,-1.612,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.587791,-0.069606,-0.001489,0.806011,107.527,6.342,-4.861,b6 00 00 00 00 00 00 3e 1d 2f ff 18 00 e2 19 07 1e 09
0.021,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214100,-24.622,-24.622,4.465,3.357,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a3 f7 07 00 21
0.116,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145400,0.003000,-0.014100,-0.989200,-163.273,-163.273,0.105,1.649,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.353345,0.032042,-0.054246,-0.933369,-138.453,1.231,7.119,b6 00 00 00 00 00 00 ae 05 1e 00 73 ff 5c d9 07 32 89
0.118,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044100,0.019900,-0.032200,-3.589,-3.589,2.440,4.982,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.983098,0.002946,-0.004080,0.183012,21.090,-0.521,0.246,b6 00 00 00 00 00 00 ff 26 b9 01 c7 00 be fe 07 28 c9
0.119,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748500,-0.020900,0.002400,0.662600,82.993,82.993,1.793,-1.611,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.587738,-0.069608,-0.001486,0.806050,107.535,6.342,-4.861,b6 00 00 00 00 00 00 3d 1d 2f ff 18 00 e2 19 07 1e 0a
0.120,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214100,-24.622,-24.622,4.465,3.357,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a3 f7 07 00 21
0.121,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145400,0.003000,-0.014100,-0.989200,-163.273,-163.273,0.105,1.649,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.353345,0.032042,-0.054246,-0.933369,-138.453,1.231,7.119,b6 00 00 00 00 00 00 ae 05 1e 00 73 ff 5c d9 07 32 89
0.122,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044000,0.019900,-0.032200,-3.589,-3.589,2.440,4.971,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.983098,0.002848,-0.004102,0.183010,21.089,-0.522,0.235,b6 00 00 00 00 00 00 ff 26 b8 01 c7 00 be fe 07 28 c8
0.123,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748500,-0.020900,0.002400,0.662700,83.009,83.009,1.793,-1.611,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.587677,-0.069607,-0.001482,0.806094,107.543,6.343,-4.860,b6 00 00 00 00 00 00 3d 1d 2f ff 18 00 e3 19 07 1e 0b
0.123,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214100,-24.622,-24.622,4.465,3.357,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a3 f7 07 00 21
0.124,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145300,0.003000,-0.014100,-0.989200,-163.283,-163.283,0.105,1.648,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.353252,0.032046,-0.054244,-0.933404,-138.464,1.232,7.119,b6 00 00 00 00 00 00 ad 05 1e 00 73 ff 5c d9 07 32 8a
0.124,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044000,0.019900,-0.032100,-3.577,-3.577,2.439,4.971,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.983080,0.002845,-0.004098,0.183108,21.101,-0.521,0.235,b6 00 00 00 00 00 00 ff 26 b8 01 c7 00 bf fe 07 28 c9
0.125,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748500,-0.020900,0.002400,0.662700,83.009,83.009,1.793,-1.611,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214100,0.587677,-0.069607,-0.001482,0.806094,107.543,6.343,-4.860,b6 00 00 00 00 00 00 3d 1d 2f ff 18 00 e3 19 07 1e 0b
0.126,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214200,-24.634,-24.634,4.465,3.356,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a2 f7 07 00 20
0.126,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145300,0.003000,-0.014200,-0.989200,-163.283,-163.283,0.104,1.660,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.353340,0.032068,-0.054340,-0.933365,-138.453,1.230,7.130,b6 00 00 00 00 00 00 ad 05 1e 00 72 ff 5c d9 07 32 8b
0.127,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044100,0.019900,-0.032100,-3.577,-3.577,2.439,4.982,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.983062,0.002941,-0.004072,0.183206,21.112,-0.520,0.246,b6 00 00 00 00 00 00 ff 26 b9 01 c7 00 bf fe 07 28 c8
0.128,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748500,-0.020900,0.002400,0.662700,83.009,83.009,1.793,-1.611,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.587599,-0.069605,-0.001484,0.806152,107.554,6.343,-4.859,b6 00 00 00 00 00 00 3d 1d 2f ff 18 00 e3 19 07 1e 0b
0.128,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214200,-24.634,-24.634,4.465,3.356,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a2 f7 07 00 20
0.129,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145300,0.002900,-0.014200,-0.989200,-163.284,-163.284,0.092,1.658,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.353336,0.031970,-0.054361,-0.933368,-138.455,1.218,7.129,b6 00 00 00 00 00 00 ad 05 1d 00 72 ff 5c d9 07 32 88
0.130,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044100,0.019900,-0.032100,-3.577,-3.577,2.439,4.982,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.983062,0.002941,-0.004072,0.183206,21.112,-0.520,0.246,b6 00 00 00 00 00 00 ff 26 b9 01 c7 00 bf fe 07 28 c8
0.131,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748500,-0.020900,0.002400,0.662700,83.009,83.009,1.793,-1.611,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.587599,-0.069605,-0.001484,0.806152,107.554,6.343,-4.859,b6 00 00 00 00 00 00 3d 1d 2f ff 18 00 e3 19 07 1e 0b
0.132,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214200,-24.634,-24.634,4.465,3.356,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a2 f7 07 00 20
0.133,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145200,0.002900,-0.014200,-0.989200,-163.294,-163.294,0.092,1.658,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.353244,0.031975,-0.054359,-0.933403,-138.466,1.220,7.129,b6 00 00 00 00 00 00 ac 05 1d 00 72 ff 5c d9 07 32 89
0.135,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044100,0.019900,-0.032100,-3.577,-3.577,2.439,4.982,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.983062,0.002941,-0.004072,0.183206,21.112,-0.520,0.246,b6 00 00 00 00 00 00 ff 26 b9 01 c7 00 bf fe 07 28 c8
0.135,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748500,-0.020900,0.002400,0.662700,83.009,83.009,1.793,-1.611,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.587599,-0.069605,-0.001484,0.806152,107.554,6.343,-4.859,b6 00 00 00 00 00 00 3d 1d 2f ff 18 00 e3 19 07 1e 0b
0.136,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214200,-24.634,-24.634,4.465,3.356,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a2 f7 07 00 20
0.137,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145200,0.002900,-0.014200,-0.989200,-163.294,-163.294,0.092,1.658,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.353244,0.031975,-0.054359,-0.933403,-138.466,1.220,7.129,b6 00 00 00 00 00 00 ac 05 1d 00 72 ff 5c d9 07 32 89
0.140,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044000,0.019900,-0.032000,-3.566,-3.566,2.439,4.971,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.983044,0.002840,-0.004090,0.183302,21.123,-0.520,0.234,b6 00 00 00 00 00 00 ff 26 b8 01 c7 00 c0 fe 07 28 b6
0.142,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748500,-0.020900,0.002400,0.662700,83.009,83.009,1.793,-1.611,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.587599,-0.069605,-0.001484,0.806152,107.554,6.343,-4.859,b6 00 00 00 00 00 00 3d 1d 2f ff 18 00 e3 19 07 1e 0b
0.142,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214200,-24.634,-24.634,4.465,3.356,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a2 f7 07 00 20
0.143,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145200,0.002900,-0.014200,-0.989200,-163.294,-163.294,0.092,1.658,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.353244,0.031975,-0.054359,-0.933403,-138.466,1.220,7.129,b6 00 00 00 00 00 00 ac 05 1d 00 72 ff 5c d9 07 32 89
0.144,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044000,0.019900,-0.032000,-3.566,-3.566,2.439,4.971,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.983044,0.002840,-0.004090,0.183302,21.123,-0.520,0.234,b6 00 00 00 00 00 00 ff 26 b8 01 c7 00 c0 fe 07 28 b6
0.145,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.748400,-0.020900,0.002400,0.662800,83.024,83.024,1.793,-1.611,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214200,0.587485,-0.069605,-0.001478,0.806235,107.571,6.344,-4.858,b6 00 00 00 00 00 00 3c 1d 2f ff 18 00 e4 19 07 1e 0d
0.146,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.975500,0.036900,0.031800,-0.214300,-24.647,-24.647,4.465,3.356,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214300,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 1b 26 71 01 3e 01 a1 f7 07 00 23
0.147,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.145100,0.002900,-0.014200,-0.989300,-163.310,-163.310,0.093,1.658,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214300,0.353229,0.031980,-0.054353,-0.933409,-138.468,1.221,7.128,b6 00 00 00 00 00 00 ab 05 1d 00 72 ff 5b d9 07 32 89
0.149,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.998300,0.044000,0.019900,-0.032000,-3.566,-3.566,2.439,4.971,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.975500,0.036900,0.031800,-0.214300,0.983026,0.002838,-0.004085,0.183398,21.135,-0.520,0.234,b6 00 00 00 00 00 00 ff 26 b8 01 c7 00 c0 fe 07 28 b6
