time_s,protocol,sequence,node_id,status_hex,status_bits,quat_w,quat_x,quat_y,quat_z,yaw_deg,yaw_unwrapped_deg,pitch_deg,roll_deg,imu0_accel_x_mg,imu0_accel_y_mg,imu0_accel_z_mg,imu0_gyro_x_dps,imu0_gyro_y_dps,imu0_gyro_z_dps,imu1_accel_x_mg,imu1_accel_y_mg,imu1_accel_z_mg,imu1_gyro_x_dps,imu1_gyro_y_dps,imu1_gyro_z_dps,guided_test_active,guided_test_step,guided_test_step_label,guided_test_step_status,guided_test_elapsed_s,guided_test_target_node,guided_test_target_label,guided_test_error_deg,guided_test_reference_node,guided_test_reference_label,palm_ref_quat_w,palm_ref_quat_x,palm_ref_quat_y,palm_ref_quat_z,palm_live_quat_w,palm_live_quat_x,palm_live_quat_y,palm_live_quat_z,relative_to_palm_quat_w,relative_to_palm_quat_x,relative_to_palm_quat_y,relative_to_palm_quat_z,relative_to_palm_yaw_deg,relative_to_palm_pitch_deg,relative_to_palm_roll_deg,raw_frame_hex
0.006,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.186100,-21.384,-21.384,2.500,3.786,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,0.991377,0.011476,-0.024829,-0.128157,-14.770,-2.653,1.670,b6 00 00 00 00 00 00 59 26 6d 01 99 00 bb f8 07 28 e6
0.007,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848200,-0.026300,-0.001700,0.528900,63.852,63.852,1.429,-2.661,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,0.814482,-0.072422,-0.017935,0.575372,70.260,3.103,-7.979,b6 00 00 00 00 00 00 22 21 f9 fe ef ff a9 14 07 1e b0
0.007,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.383000,0.010100,-0.001200,-0.923600,-134.942,-134.942,1.016,0.570,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,0.435424,0.032253,-0.043885,-0.898576,-128.232,1.131,6.141,b6 00 00 00 00 00 00 f6 0e 65 00 f4 ff ec db 07 32 94
0.008,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057600,-6.481,-6.481,4.440,3.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 c0 fd 07 00 a6
0.008,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.186000,-21.372,-21.372,2.500,3.786,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,0.991389,0.011473,-0.024827,-0.128060,-14.759,-2.653,1.670,b6 00 00 00 00 00 00 59 26 6d 01 99 00 bc f8 07 28 e1
0.009,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848200,-0.026300,-0.001600,0.528900,63.852,63.852,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,0.814486,-0.072428,-0.017835,0.575369,70.259,3.112,-7.973,b6 00 00 00 00 00 00 22 21 f9 fe f0 ff a9 14 07 1e af
0.009,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.383000,0.010100,-0.001200,-0.923600,-134.942,-134.942,1.016,0.570,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,0.435424,0.032253,-0.043885,-0.898576,-128.232,1.131,6.141,b6 00 00 00 00 00 00 f6 0e 65 00 f4 ff ec db 07 32 94
0.010,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057600,-6.481,-6.481,4.440,3.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 c0 fd 07 00 a6
0.010,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.186000,-21.372,-21.372,2.500,3.786,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,0.991389,0.011473,-0.024827,-0.128060,-14.759,-2.653,1.670,b6 00 00 00 00 00 00 59 26 6d 01 99 00 bc f8 07 28 e1
0.010,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848200,-0.026300,-0.001600,0.528900,63.852,63.852,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,0.814486,-0.072428,-0.017835,0.575369,70.259,3.112,-7.973,b6 00 00 00 00 00 00 22 21 f9 fe f0 ff a9 14 07 1e af
0.011,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382900,0.010100,-0.001200,-0.923700,-134.962,-134.962,1.016,0.570,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057600,0.435307,0.032258,-0.043882,-0.898633,-128.247,1.133,6.141,b6 00 00 00 00 00 00 f5 0e 65 00 f4 ff eb db 07 32 90
0.011,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057700,-6.493,-6.493,4.440,3.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 bf fd 07 00 d9
0.012,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.186000,-21.372,-21.372,2.500,3.786,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.991402,0.011471,-0.024823,-0.127961,-14.748,-2.653,1.669,b6 00 00 00 00 00 00 59 26 6d 01 99 00 bc f8 07 28 e1
0.012,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848200,-0.026300,-0.001600,0.528900,63.852,63.852,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.814428,-0.072427,-0.017838,0.575450,70.271,3.113,-7.973,b6 00 00 00 00 00 00 22 21 f9 fe f0 ff a9 14 07 1e af
0.013,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382900,0.010100,-0.001200,-0.923700,-134.962,-134.962,1.016,0.570,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.435396,0.032258,-0.043881,-0.898590,-128.236,1.132,6.141,b6 00 00 00 00 00 00 f5 0e 65 00 f4 ff eb db 07 32 90
0.014,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057700,-6.493,-6.493,4.440,3.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 bf fd 07 00 d9
0.014,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.186000,-21.372,-21.372,2.500,3.786,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.991402,0.011471,-0.024823,-0.127961,-14.748,-2.653,1.669,b6 00 00 00 00 00 00 59 26 6d 01 99 00 bc f8 07 28 e1
0.015,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848200,-0.026300,-0.001600,0.529000,63.867,63.867,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.814379,-0.072427,-0.017834,0.575520,70.280,3.114,-7.973,b6 00 00 00 00 00 00 22 21 f9 fe f0 ff aa 14 07 1e ac
0.079,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382900,0.010100,-0.001200,-0.923700,-134.962,-134.962,1.016,0.570,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.435396,0.032258,-0.043881,-0.898590,-128.236,1.132,6.141,b6 00 00 00 00 00 00 f5 0e 65 00 f4 ff eb db 07 32 90
0.079,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057700,-6.493,-6.493,4.440,3.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 bf fd 07 00 d9
0.080,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.185900,-21.360,-21.360,2.500,3.786,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.991415,0.011467,-0.024820,-0.127864,-14.736,-2.653,1.668,b6 00 00 00 00 00 00 59 26 6d 01 99 00 bd f8 07 28 e0
0.080,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848100,-0.026300,-0.001600,0.529000,63.864,63.864,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.814349,-0.072430,-0.017832,0.575563,70.286,3.115,-7.973,b6 00 00 00 00 00 00 21 21 f9 fe f0 ff aa 14 07 1e af
0.081,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382800,0.010100,-0.001200,-0.923700,-134.969,-134.969,1.016,0.570,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.435313,0.032263,-0.043879,-0.898630,-128.246,1.133,6.141,b6 00 00 00 00 00 00 f4 0e 65 00 f4 ff eb db 07 32 91
0.082,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057700,-6.493,-6.493,4.440,3.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 bf fd 07 00 d9
0.082,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.185900,-21.360,-21.360,2.500,3.786,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.991415,0.011467,-0.024820,-0.127864,-14.736,-2.653,1.668,b6 00 00 00 00 00 00 59 26 6d 01 99 00 bd f8 07 28 e0
0.083,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848100,-0.026300,-0.001600,0.529000,63.864,63.864,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.814349,-0.072430,-0.017832,0.575563,70.286,3.115,-7.973,b6 00 00 00 00 00 00 21 21 f9 fe f0 ff aa 14 07 1e af
0.084,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382800,0.010100,-0.001200,-0.923700,-134.969,-134.969,1.016,0.570,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.435313,0.032263,-0.043879,-0.898630,-128.246,1.133,6.141,b6 00 00 00 00 00 00 f4 0e 65 00 f4 ff eb db 07 32 91
0.084,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057700,-6.493,-6.493,4.440,3.367,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 bf fd 07 00 d9
0.085,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.185900,-21.360,-21.360,2.500,3.786,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.991415,0.011467,-0.024820,-0.127864,-14.736,-2.653,1.668,b6 00 00 00 00 00 00 59 26 6d 01 99 00 bd f8 07 28 e0
0.085,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848100,-0.026300,-0.001600,0.529000,63.864,63.864,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.814349,-0.072430,-0.017832,0.575563,70.286,3.115,-7.973,b6 00 00 00 00 00 00 21 21 f9 fe f0 ff aa 14 07 1e af
0.086,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382800,0.010100,-0.001200,-0.923700,-134.969,-134.969,1.016,0.570,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057700,0.435313,0.032263,-0.043879,-0.898630,-128.246,1.133,6.141,b6 00 00 00 00 00 00 f4 0e 65 00 f4 ff eb db 07 32 91
0.086,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057800,-6.504,-6.504,4.441,3.366,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 be fd 07 00 d8
0.087,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.185900,-21.360,-21.360,2.500,3.786,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.991428,0.011466,-0.024816,-0.127765,-14.725,-2.652,1.668,b6 00 00 00 00 00 00 59 26 6d 01 99 00 bd f8 07 28 e0
0.087,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848100,-0.026300,-0.001600,0.529000,63.864,63.864,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.814291,-0.072430,-0.017834,0.575644,70.298,3.115,-7.972,b6 00 00 00 00 00 00 21 21 f9 fe f0 ff aa 14 07 1e af
0.088,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382700,0.010100,-0.001200,-0.923700,-134.977,-134.977,1.016,0.570,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.435320,0.032267,-0.043876,-0.898627,-128.245,1.134,6.141,b6 00 00 00 00 00 00 f3 0e 65 00 f4 ff eb db 07 32 96
0.088,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057800,-6.504,-6.504,4.441,3.366,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 be fd 07 00 d8
0.089,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.185900,-21.360,-21.360,2.500,3.786,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.991428,0.011466,-0.024816,-0.127765,-14.725,-2.652,1.668,b6 00 00 00 00 00 00 59 26 6d 01 99 00 bd f8 07 28 e0
0.089,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848100,-0.026300,-0.001600,0.529100,63.879,63.879,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.814242,-0.072429,-0.017830,0.575713,70.308,3.116,-7.972,b6 00 00 00 00 00 00 21 21 f9 fe f0 ff ab 14 07 1e ae
0.090,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382700,0.010100,-0.001300,-0.923700,-134.977,-134.977,1.012,0.581,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.435316,0.032273,-0.043976,-0.898624,-128.246,1.130,6.151,b6 00 00 00 00 00 00 f3 0e 65 00 f3 ff eb db 07 32 91
0.090,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057800,-6.504,-6.504,4.441,3.366,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 be fd 07 00 d8
0.091,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.185800,-21.348,-21.348,2.499,3.787,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.991440,0.011462,-0.024814,-0.127667,-14.714,-2.652,1.667,b6 00 00 00 00 00 00 59 26 6d 01 99 00 be f8 07 28 e3
0.091,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848100,-0.026300,-0.001600,0.529100,63.879,63.879,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.814242,-0.072429,-0.017830,0.575713,70.308,3.116,-7.972,b6 00 00 00 00 00 00 21 21 f9 fe f0 ff ab 14 07 1e ae
0.091,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382700,0.010100,-0.001300,-0.923800,-134.988,-134.988,1.012,0.581,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.435282,0.032273,-0.043975,-0.898640,-128.250,1.130,6.151,b6 00 00 00 00 00 00 f3 0e 65 00 f3 ff ea db 07 32 90
0.095,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057800,-6.504,-6.504,4.441,3.366,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 be fd 07 00 d8
0.097,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.185800,-21.348,-21.348,2.499,3.787,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.991440,0.011462,-0.024814,-0.127667,-14.714,-2.652,1.667,b6 00 00 00 00 00 00 59 26 6d 01 99 00 be f8 07 28 e3
0.098,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848100,-0.026300,-0.001600,0.529100,63.879,63.879,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.814242,-0.072429,-0.017830,0.575713,70.308,3.116,-7.972,b6 00 00 00 00 00 00 21 21 f9 fe f0 ff ab 14 07 1e ae
0.099,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382600,0.010100,-0.001300,-0.923800,-134.996,-134.996,1.012,0.581,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057800,0.435199,0.032278,-0.043973,-0.898680,-128.261,1.131,6.151,b6 00 00 00 00 00 00 f2 0e 65 00 f3 ff ea db 07 32 91
0.206,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057900,-6.516,-6.516,4.441,3.366,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057900,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 bd fd 07 00 db
0.206,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.185800,-21.348,-21.348,2.499,3.787,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057900,0.991453,0.011461,-0.024810,-0.127568,-14.702,-2.652,1.667,b6 00 00 00 00 00 00 59 26 6d 01 99 00 be f8 07 28 e3
0.207,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.848100,-0.026300,-0.001600,0.529100,63.879,63.879,1.439,-2.655,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057900,0.814184,-0.072429,-0.017833,0.575795,70.319,3.117,-7.972,b6 00 00 00 00 00 00 21 21 f9 fe f0 ff ab 14 07 1e ae
0.207,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.382600,0.010100,-0.001300,-0.923800,-134.996,-134.996,1.012,0.581,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057900,0.435289,0.032278,-0.043971,-0.898637,-128.249,1.131,6.151,b6 00 00 00 00 00 00 f2 0e 65 00 f3 ff ea db 07 32 91
0.208,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.997100,0.031500,0.037000,-0.057900,-6.516,-6.516,4.441,3.366,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057900,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 f3 26 3b 01 72 01 bd fd 07 00 db
0.209,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.981700,0.036500,0.015300,-0.185800,-21.348,-21.348,2.499,3.787,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.997100,0.031500,0.037000,-0.057900,0.991453,0.011461,-0.024810,-0.127568,-14.702,-2.652,1.667,b6 00 00 00 00 00 00 59 26 6d 01 99 00 be f8 07 28 e3
