time_s,protocol,sequence,node_id,status_hex,status_bits,quat_w,quat_x,quat_y,quat_z,yaw_deg,yaw_unwrapped_deg,pitch_deg,roll_deg,imu0_accel_x_mg,imu0_accel_y_mg,imu0_accel_z_mg,imu0_gyro_x_dps,imu0_gyro_y_dps,imu0_gyro_z_dps,imu1_accel_x_mg,imu1_accel_y_mg,imu1_accel_z_mg,imu1_gyro_x_dps,imu1_gyro_y_dps,imu1_gyro_z_dps,guided_test_active,guided_test_step,guided_test_step_label,guided_test_step_status,guided_test_elapsed_s,guided_test_target_node,guided_test_target_label,guided_test_error_deg,guided_test_reference_node,guided_test_reference_label,palm_ref_quat_w,palm_ref_quat_x,palm_ref_quat_y,palm_ref_quat_z,palm_live_quat_w,palm_live_quat_x,palm_live_quat_y,palm_live_quat_z,relative_to_palm_quat_w,relative_to_palm_quat_x,relative_to_palm_quat_y,relative_to_palm_quat_z,relative_to_palm_yaw_deg,relative_to_palm_pitch_deg,relative_to_palm_roll_deg,raw_frame_hex
0.087,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924200,0.011000,0.019100,-0.381000,-44.792,-44.792,2.504,0.331,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,0.955805,-0.002668,-0.006053,-0.293926,-34.187,-0.753,-0.088,b6 00 00 00 00 00 00 1a 24 6e 00 bf 00 1e f1 07 1e 19
0.087,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020900,0.019600,-0.092500,-10.571,-10.571,2.458,2.178,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d1 00 c4 00 63 fc 07 00 4b
0.088,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924200,0.011000,0.019100,-0.381000,-44.792,-44.792,2.504,0.331,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,0.955805,-0.002668,-0.006053,-0.293926,-34.187,-0.753,-0.088,b6 00 00 00 00 00 00 1a 24 6e 00 bf 00 1e f1 07 1e 19
0.088,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020900,0.019600,-0.092500,-10.571,-10.571,2.458,2.178,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d1 00 c4 00 63 fc 07 00 4b
0.089,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924200,0.011000,0.019100,-0.381000,-44.792,-44.792,2.504,0.331,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,0.955805,-0.002668,-0.006053,-0.293926,-34.187,-0.753,-0.088,b6 00 00 00 00 00 00 1a 24 6e 00 bf 00 1e f1 07 1e 19
0.089,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020900,0.019600,-0.092500,-10.571,-10.571,2.458,2.178,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d1 00 c4 00 63 fc 07 00 4b
0.090,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924200,0.011000,0.019100,-0.381000,-44.792,-44.792,2.504,0.331,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,0.955805,-0.002668,-0.006053,-0.293926,-34.187,-0.753,-0.088,b6 00 00 00 00 00 00 1a 24 6e 00 bf 00 1e f1 07 1e 19
0.090,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020900,0.019600,-0.092500,-10.571,-10.571,2.458,2.178,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d1 00 c4 00 63 fc 07 00 4b
0.091,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924200,0.011000,0.019100,-0.381000,-44.792,-44.792,2.504,0.331,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,0.955805,-0.002668,-0.006053,-0.293926,-34.187,-0.753,-0.088,b6 00 00 00 00 00 00 1a 24 6e 00 bf 00 1e f1 07 1e 19
0.091,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020900,0.019600,-0.092500,-10.571,-10.571,2.458,2.178,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d1 00 c4 00 63 fc 07 00 4b
0.092,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924200,0.011000,0.019100,-0.381000,-44.792,-44.792,2.504,0.331,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,0.955805,-0.002668,-0.006053,-0.293926,-34.187,-0.753,-0.088,b6 00 00 00 00 00 00 1a 24 6e 00 bf 00 1e f1 07 1e 19
0.092,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020900,0.019600,-0.092500,-10.571,-10.571,2.458,2.178,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d1 00 c4 00 63 fc 07 00 4b
0.093,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924200,0.011000,0.019100,-0.381000,-44.792,-44.792,2.504,0.331,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,0.955805,-0.002668,-0.006053,-0.293926,-34.187,-0.753,-0.088,b6 00 00 00 00 00 00 1a 24 6e 00 bf 00 1e f1 07 1e 19
0.093,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020900,0.019600,-0.092500,-10.571,-10.571,2.458,2.178,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d1 00 c4 00 63 fc 07 00 4b
0.094,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924300,0.011000,0.019100,-0.381000,-44.795,-44.795,2.504,0.332,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020900,0.019600,-0.092500,0.955816,-0.002670,-0.006054,-0.293890,-34.182,-0.753,-0.089,b6 00 00 00 00 00 00 1b 24 6e 00 bf 00 1e f1 07 1e 18
0.094,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092500,-10.572,-10.572,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092500,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 63 fc 07 00 4d
0.094,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924300,0.011100,0.019000,-0.380900,-44.781,-44.781,2.498,0.347,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092500,0.955845,-0.002509,-0.006012,-0.293798,-34.171,-0.743,-0.072,b6 00 00 00 00 00 00 1b 24 6f 00 be 00 1f f1 07 1e 19
0.095,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092500,-10.572,-10.572,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092500,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 63 fc 07 00 4d
0.095,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924300,0.011100,0.019000,-0.380900,-44.781,-44.781,2.498,0.347,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092500,0.955845,-0.002509,-0.006012,-0.293798,-34.171,-0.743,-0.072,b6 00 00 00 00 00 00 1b 24 6f 00 be 00 1f f1 07 1e 19
0.207,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092600,-10.583,-10.583,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 62 fc 07 00 4c
0.208,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924300,0.011100,0.019000,-0.380900,-44.781,-44.781,2.498,0.347,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,0.955875,-0.002511,-0.006011,-0.293703,-34.160,-0.743,-0.073,b6 00 00 00 00 00 00 1b 24 6f 00 be 00 1f f1 07 1e 19
0.209,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092600,-10.583,-10.583,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 62 fc 07 00 4c
0.210,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924300,0.011100,0.019000,-0.380900,-44.781,-44.781,2.498,0.347,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,0.955875,-0.002511,-0.006011,-0.293703,-34.160,-0.743,-0.073,b6 00 00 00 00 00 00 1b 24 6f 00 be 00 1f f1 07 1e 19
0.211,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092600,-10.583,-10.583,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 62 fc 07 00 4c
0.212,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924300,0.011200,0.019000,-0.380800,-44.767,-44.767,2.502,0.358,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,0.955903,-0.002413,-0.006000,-0.293612,-34.149,-0.738,-0.063,b6 00 00 00 00 00 00 1b 24 70 00 be 00 20 f1 07 1e 39
0.212,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092600,-10.583,-10.583,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 62 fc 07 00 4c
0.213,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924300,0.011300,0.019000,-0.380800,-44.767,-44.767,2.506,0.368,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,0.955904,-0.002314,-0.005990,-0.293610,-34.149,-0.734,-0.052,b6 00 00 00 00 00 00 1b 24 71 00 be 00 20 f1 07 1e 38
0.214,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092600,-10.583,-10.583,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 62 fc 07 00 4c
0.214,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924400,0.011400,0.019000,-0.380700,-44.756,-44.756,2.511,0.379,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,0.955943,-0.002218,-0.005981,-0.293483,-34.134,-0.730,-0.042,b6 00 00 00 00 00 00 1c 24 72 00 be 00 21 f1 07 1e 3d
0.215,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092600,-10.583,-10.583,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 62 fc 07 00 4c
0.215,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924400,0.011400,0.019000,-0.380700,-44.756,-44.756,2.511,0.379,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,0.955943,-0.002218,-0.005981,-0.293483,-34.134,-0.730,-0.042,b6 00 00 00 00 00 00 1c 24 72 00 be 00 21 f1 07 1e 3d
0.216,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092600,-10.583,-10.583,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 62 fc 07 00 4c
0.216,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924400,0.011400,0.019000,-0.380700,-44.756,-44.756,2.511,0.379,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,0.955943,-0.002218,-0.005981,-0.293483,-34.134,-0.730,-0.042,b6 00 00 00 00 00 00 1c 24 72 00 be 00 21 f1 07 1e 3d
0.268,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092600,-10.583,-10.583,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 62 fc 07 00 4c
0.269,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924400,0.011400,0.019000,-0.380700,-44.756,-44.756,2.511,0.379,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,0.955943,-0.002218,-0.005981,-0.293483,-34.134,-0.730,-0.042,b6 00 00 00 00 00 00 1c 24 72 00 be 00 21 f1 07 1e 3d
0.270,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092600,-10.583,-10.583,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 62 fc 07 00 4c
0.271,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.924400,0.011400,0.019000,-0.380700,-44.756,-44.756,2.511,0.379,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,0.955943,-0.002218,-0.005981,-0.293483,-34.134,-0.730,-0.042,b6 00 00 00 00 00 00 1c 24 72 00 be 00 21 f1 07 1e 3d
0.271,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.995200,0.020800,0.019500,-0.092600,-10.583,-10.583,2.445,2.168,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.995200,0.020800,0.019500,-0.092600,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 e0 26 d0 00 c3 00 62 fc 07 00 4c
