time_s,protocol,sequence,node_id,status_hex,status_bits,quat_w,quat_x,quat_y,quat_z,yaw_deg,yaw_unwrapped_deg,pitch_deg,roll_deg,imu0_accel_x_mg,imu0_accel_y_mg,imu0_accel_z_mg,imu0_gyro_x_dps,imu0_gyro_y_dps,imu0_gyro_z_dps,imu1_accel_x_mg,imu1_accel_y_mg,imu1_accel_z_mg,imu1_gyro_x_dps,imu1_gyro_y_dps,imu1_gyro_z_dps,guided_test_active,guided_test_step,guided_test_step_label,guided_test_step_status,guided_test_elapsed_s,guided_test_target_node,guided_test_target_label,guided_test_error_deg,guided_test_reference_node,guided_test_reference_label,palm_ref_quat_w,palm_ref_quat_x,palm_ref_quat_y,palm_ref_quat_z,palm_live_quat_w,palm_live_quat_x,palm_live_quat_y,palm_live_quat_z,relative_to_palm_quat_w,relative_to_palm_quat_x,relative_to_palm_quat_y,relative_to_palm_quat_z,relative_to_palm_yaw_deg,relative_to_palm_pitch_deg,relative_to_palm_roll_deg,raw_frame_hex
0.006,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982400,0.055100,0.013700,-0.177600,-20.354,-20.354,2.665,5.941,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,0.027745,-0.929392,0.366031,-0.038506,-43.110,-2.938,-175.419,b6 00 00 00 00 00 00 60 26 27 02 89 00 10 f9 07 28 2c
0.007,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783400,-0.035500,0.063200,0.617200,76.553,76.553,8.212,1.296,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,0.072933,0.340675,-0.936383,0.042511,-140.160,-9.529,-178.261,b6 00 00 00 00 00 00 9a 1e 9d fe 78 02 1c 18 07 32 ac
0.007,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.866500,-0.029400,0.065200,0.493800,59.400,59.400,8.165,0.778,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,0.069810,0.476394,-0.875252,0.045932,-122.949,-9.553,-179.193,b6 00 00 00 00 00 00 d9 21 da fe 8c 02 4a 13 07 1e 12
0.008,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.012100,-0.850100,0.526400,0.000000,-63.521,-63.521,0.730,-178.821,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 79 00 cb de 90 14 00 00 07 00 ef
0.008,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982400,0.054800,0.013700,-0.177500,-20.342,-20.342,2.658,5.907,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,0.027491,-0.929367,0.366128,-0.038351,-43.121,-2.932,-175.453,b6 00 00 00 00 00 00 60 26 24 02 89 00 11 f9 07 28 2e
0.009,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783400,-0.035500,0.062700,0.617200,76.547,76.547,8.167,1.261,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,0.072672,0.340686,-0.936419,0.042087,-140.157,-9.484,-178.297,b6 00 00 00 00 00 00 9a 1e 9d fe 73 02 1c 18 07 32 a7
0.009,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.866600,-0.029400,0.064100,0.493900,59.406,59.406,8.056,0.715,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,0.069227,0.476395,-0.875346,0.044996,-122.948,-9.443,-179.256,b6 00 00 00 00 00 00 da 21 da fe 81 02 4b 13 07 1e 1d
0.010,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.012100,-0.850100,0.526400,0.000000,-63.521,-63.521,0.730,-178.821,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 79 00 cb de 90 14 00 00 07 00 ef
0.010,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982500,0.054600,0.013700,-0.177500,-20.345,-20.345,2.654,5.885,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,0.027317,-0.929369,0.366149,-0.038242,-43.122,-2.928,-175.476,b6 00 00 00 00 00 00 61 26 22 02 89 00 11 f9 07 28 29
0.010,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783500,-0.035500,0.062100,0.617200,76.540,76.540,8.113,1.217,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,0.072354,0.340757,-0.936441,0.041575,-140.145,-9.430,-178.341,b6 00 00 00 00 00 00 9b 1e 9d fe 6d 02 1c 18 07 32 b8
0.011,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.866700,-0.029400,0.063000,0.493900,59.397,59.397,7.946,0.652,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012100,-0.850100,0.526400,0.000000,0.068648,0.476472,-0.875397,0.044060,-122.937,-9.333,-179.319,b6 00 00 00 00 00 00 db 21 da fe 76 02 4b 13 07 1e eb
0.011,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.012000,-0.850100,0.526400,0.000000,-63.521,-63.521,0.724,-178.831,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 78 00 cb de 90 14 00 00 07 00 ee
0.012,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982500,0.054300,0.013700,-0.177500,-20.345,-20.345,2.648,5.851,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.027161,-0.929376,0.366157,-0.038103,-43.122,-2.920,-175.498,b6 00 00 00 00 00 00 61 26 1f 02 89 00 11 f9 07 28 14
0.012,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783500,-0.035500,0.061600,0.617200,76.534,76.534,8.068,1.181,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.072015,0.340772,-0.936483,0.041090,-140.141,-9.374,-178.381,b6 00 00 00 00 00 00 9b 1e 9d fe 68 02 1c 18 07 32 bd
0.013,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.866700,-0.029400,0.061900,0.494000,59.400,59.400,7.836,0.590,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.067984,0.476432,-0.875520,0.043077,-122.942,-9.212,-179.382,b6 00 00 00 00 00 00 db 21 da fe 6b 02 4c 13 07 1e f1
0.013,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.012000,-0.850100,0.526400,0.000000,-63.521,-63.521,0.724,-178.831,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 78 00 cb de 90 14 00 00 07 00 ee
0.014,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982500,0.054100,0.013700,-0.177400,-20.333,-20.333,2.643,5.829,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.026991,-0.929348,0.366252,-0.038000,-43.132,-2.915,-175.520,b6 00 00 00 00 00 00 61 26 1d 02 89 00 12 f9 07 28 15
0.014,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783500,-0.035500,0.061000,0.617200,76.526,76.526,8.014,1.138,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.071702,0.340784,-0.936524,0.040581,-140.137,-9.321,-178.424,b6 00 00 00 00 00 00 9b 1e 9d fe 62 02 1c 18 07 32 b7
0.065,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.866700,-0.029400,0.060900,0.494000,59.389,59.389,7.736,0.532,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.067462,0.476461,-0.875586,0.042229,-122.938,-9.113,-179.439,b6 00 00 00 00 00 00 db 21 da fe 61 02 4c 13 07 1e fb
0.066,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.012000,-0.850100,0.526400,0.000000,-63.521,-63.521,0.724,-178.831,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 78 00 cb de 90 14 00 00 07 00 ee
0.067,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982500,0.053800,0.013700,-0.177400,-20.334,-20.334,2.637,5.795,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.026737,-0.929359,0.366258,-0.037842,-43.131,-2.909,-175.554,b6 00 00 00 00 00 00 61 26 1a 02 89 00 12 f9 07 28 12
0.068,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783600,-0.035500,0.060500,0.617200,76.522,76.522,7.969,1.102,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.071436,0.340853,-0.936538,0.040154,-140.127,-9.275,-178.461,b6 00 00 00 00 00 00 9c 1e 9d fe 5d 02 1c 18 07 32 8f
0.068,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.866800,-0.029400,0.059900,0.494100,59.397,59.397,7.637,0.476,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.066931,0.476458,-0.875669,0.041377,-122.938,-9.012,-179.496,b6 00 00 00 00 00 00 dc 21 da fe 57 02 4d 13 07 1e cb
0.069,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.012000,-0.850100,0.526400,0.000000,-63.521,-63.521,0.724,-178.831,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 78 00 cb de 90 14 00 00 07 00 ee
0.069,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982500,0.053600,0.013700,-0.177400,-20.334,-20.334,2.633,5.772,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.026567,-0.929367,0.366262,-0.037737,-43.131,-2.905,-175.577,b6 00 00 00 00 00 00 61 26 18 02 89 00 12 f9 07 28 10
0.070,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783600,-0.035500,0.060000,0.617200,76.515,76.515,7.924,1.066,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.071175,0.340863,-0.936572,0.039730,-140.124,-9.231,-178.496,b6 00 00 00 00 00 00 9c 1e 9d fe 58 02 1c 18 07 32 8a
0.070,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.866800,-0.029400,0.058800,0.494100,59.386,59.386,7.527,0.413,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.066356,0.476489,-0.875739,0.040445,-122.933,-8.903,-179.559,b6 00 00 00 00 00 00 dc 21 da fe 4c 02 4d 13 07 1e d0
0.070,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.012000,-0.850100,0.526400,0.000000,-63.521,-63.521,0.724,-178.831,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 78 00 cb de 90 14 00 00 07 00 ee
0.071,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982500,0.053300,0.013700,-0.177400,-20.334,-20.334,2.627,5.738,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.026312,-0.929378,0.366268,-0.037580,-43.130,-2.899,-175.611,b6 00 00 00 00 00 00 61 26 15 02 89 00 12 f9 07 28 1d
0.071,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783700,-0.035500,0.059400,0.617200,76.509,76.509,7.870,1.023,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.070857,0.340934,-0.936592,0.039219,-140.113,-9.176,-178.540,b6 00 00 00 00 00 00 9d 1e 9d fe 52 02 1c 18 07 32 81
0.072,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.866900,-0.029400,0.057800,0.494200,59.394,59.394,7.428,0.356,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.065826,0.476484,-0.875821,0.039593,-122.933,-8.803,-179.616,b6 00 00 00 00 00 00 dd 21 da fe 42 02 4e 13 07 1e dc
0.072,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.012000,-0.850100,0.526400,0.000100,-63.521,-63.521,0.734,-178.837,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,-0.000,b6 00 00 00 00 00 00 78 00 cb de 90 14 01 00 07 00 ef
0.073,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982600,0.053100,0.013700,-0.177300,-20.325,-20.325,2.622,5.716,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000100,0.026157,-0.929344,0.366385,-0.037375,-43.143,-2.883,-175.635,b6 00 00 00 00 00 00 62 26 13 02 89 00 13 f9 07 28 19
0.073,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783700,-0.035500,0.058900,0.617200,76.503,76.503,7.825,0.987,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000100,0.070658,0.340950,-0.936623,0.038716,-140.108,-9.135,-178.587,b6 00 00 00 00 00 00 9d 1e 9d fe 4d 02 1c 18 07 32 9e
0.074,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.012000,-0.850100,0.526400,0.000000,-63.521,-63.521,0.724,-178.831,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,1.000000,0.000000,0.000000,0.000000,0.000,0.000,0.000,b6 00 00 00 00 00 00 78 00 cb de 90 14 00 00 07 00 ee
0.074,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.866900,-0.029400,0.056900,0.494200,59.385,59.385,7.337,0.304,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.065356,0.476509,-0.875877,0.038830,-122.930,-8.713,-179.668,b6 00 00 00 00 00 00 dd 21 da fe 39 02 4e 13 07 1e a7
0.075,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982600,0.052900,0.013700,-0.177300,-20.325,-20.325,2.618,5.693,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.025970,-0.929350,0.366384,-0.037368,-43.142,-2.890,-175.656,b6 00 00 00 00 00 00 62 26 11 02 89 00 13 f9 07 28 1b
0.075,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783700,-0.035500,0.058400,0.617200,76.497,76.497,7.779,0.951,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000000,0.070335,0.340954,-0.936660,0.038371,-140.106,-9.087,-178.612,b6 00 00 00 00 00 00 9d 1e 9d fe 48 02 1c 18 07 32 9b
0.076,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.012000,-0.850100,0.526400,0.000100,-63.521,-63.521,0.734,-178.837,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,-0.000,b6 00 00 00 00 00 00 78 00 cb de 90 14 01 00 07 00 ef
0.076,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.866900,-0.029400,0.055900,0.494300,59.391,59.391,7.238,0.248,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000100,0.064879,0.476465,-0.875977,0.037894,-122.934,-8.614,-179.736,b6 00 00 00 00 00 00 dd 21 da fe 2f 02 4f 13 07 1e b0
0.077,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982600,0.052700,0.013700,-0.177300,-20.325,-20.325,2.614,5.671,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000100,0.025818,-0.929359,0.366393,-0.037165,-43.141,-2.875,-175.681,b6 00 00 00 00 00 00 62 26 0f 02 89 00 13 f9 07 28 05
0.077,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783800,-0.035500,0.058000,0.617200,76.494,76.494,7.744,0.922,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.012000,-0.850100,0.526400,0.000100,0.070184,0.341026,-0.936662,0.037950,-140.095,-9.054,-178.652,b6 00 00 00 00 00 00 9e 1e 9d fe 44 02 1c 18 07 32 94
0.077,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.011900,-0.850100,0.526400,0.000100,-63.521,-63.521,0.728,-178.846,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,-0.000,b6 00 00 00 00 00 00 77 00 cb de 90 14 01 00 07 00 e0
0.078,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.867000,-0.029500,0.054900,0.494300,59.384,59.384,7.144,0.180,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,0.064350,0.476536,-0.876018,0.036941,-122.924,-8.508,-179.804,b6 00 00 00 00 00 00 de 21 d9 fe 25 02 4f 13 07 1e ba
0.078,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982600,0.052400,0.013700,-0.177300,-20.326,-20.326,2.608,5.637,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,0.025661,-0.929366,0.366400,-0.037026,-43.141,-2.867,-175.703,b6 00 00 00 00 00 00 62 26 0c 02 89 00 13 f9 07 28 06
0.079,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783800,-0.035500,0.057500,0.617200,76.488,76.488,7.698,0.886,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,0.069844,0.341040,-0.936702,0.037464,-140.091,-8.998,-178.692,b6 00 00 00 00 00 00 9e 1e 9d fe 3f 02 1c 18 07 32 ef
0.159,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.011900,-0.850100,0.526400,0.000100,-63.521,-63.521,0.728,-178.846,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,-0.000,b6 00 00 00 00 00 00 77 00 cb de 90 14 01 00 07 00 e0
0.160,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.867000,-0.029400,0.054000,0.494400,59.391,59.391,7.048,0.139,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,0.063791,0.476486,-0.876116,0.036229,-122.931,-8.413,-179.844,b6 00 00 00 00 00 00 de 21 da fe 1c 02 50 13 07 1e 9f
0.160,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982600,0.052200,0.013700,-0.177200,-20.314,-20.314,2.603,5.614,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,0.025492,-0.929337,0.366496,-0.036923,-43.152,-2.863,-175.725,b6 00 00 00 00 00 00 62 26 0a 02 89 00 14 f9 07 28 07
0.161,fused,,50,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.783800,-0.035400,0.057000,0.617200,76.482,76.482,7.646,0.860,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,0.069498,0.341052,-0.936738,0.037093,-140.089,-8.946,-178.719,b6 00 00 00 00 00 00 9e 1e 9e fe 3a 02 1c 18 07 32 e9
0.161,fused,,0,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.011900,-0.850100,0.526400,0.000100,-63.521,-63.521,0.728,-178.846,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,1.000000,0.000000,-0.000000,0.000000,0.000,-0.000,-0.000,b6 00 00 00 00 00 00 77 00 cb de 90 14 01 00 07 00 e0
0.162,fused,,30,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.867000,-0.029500,0.053000,0.494400,59.382,59.382,6.954,0.072,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,0.063353,0.476508,-0.876172,0.035328,-122.927,-8.319,-179.911,b6 00 00 00 00 00 00 de 21 d9 fe 12 02 50 13 07 1e 92
0.162,fused,,40,0x07,"IMU0_OK, IMU1_OK, FUSION_READY",0.982700,0.052000,0.013700,-0.177200,-20.316,-20.316,2.600,5.592,,,,,,,,,,,,,0,,,Not running,,,,,,,,,,,0.011900,-0.850100,0.526400,0.000100,0.025318,-0.929338,0.366516,-0.036814,-43.153,-2.858,-175.748,b6 00 00 00 00 00 00 63 26 08 02 89 00 14 f9 07 28 04
